timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1648016021298,29816,Merchant Corner,200,OK,Thread Group 1-59,text,true,,50890,128,194,194,http://corporate.ajkerdeal.com/,2925,0,320
1648016042987,9121,Refund Policy,200,OK,Thread Group 1-89,text,true,,112011,274,194,194,https://ajkerdeal.com:443/refundpolicy.aspx,342,0,0
1648016042987,342,Refund Policy-0,301,Moved Permanently,Thread Group 1-89,text,true,,359,135,194,194,http://ajkerdeal.com/refundpolicy.aspx,342,0,0
1648016043329,8779,Refund Policy-1,200,OK,Thread Group 1-89,text,true,,111652,139,194,194,https://ajkerdeal.com:443/refundpolicy.aspx,277,0,0
1648016033633,18778,Complain & Suggestion,200,OK,Thread Group 1-57,text,true,,118603,282,193,193,https://ajkerdeal.com:443/customercomplain.aspx,374,0,189
1648016033633,375,Complain & Suggestion-0,301,Moved Permanently,Thread Group 1-57,text,true,,363,139,193,193,http://ajkerdeal.com/customercomplain.aspx,374,0,189
1648016034009,18402,Complain & Suggestion-1,200,OK,Thread Group 1-57,text,true,,118240,143,193,193,https://ajkerdeal.com:443/customercomplain.aspx,1978,0,565
1648016041557,11012,Refund Policy,200,OK,Thread Group 1-39,text,true,,112011,274,193,193,https://ajkerdeal.com:443/refundpolicy.aspx,1215,0,0
1648016041557,1215,Refund Policy-0,301,Moved Permanently,Thread Group 1-39,text,true,,359,135,193,193,http://ajkerdeal.com/refundpolicy.aspx,1215,0,0
1648016042772,9797,Refund Policy-1,200,OK,Thread Group 1-39,text,true,,111652,139,193,193,https://ajkerdeal.com:443/refundpolicy.aspx,2473,0,0
1648016041785,10911,Complain & Suggestion,200,OK,Thread Group 1-53,text,true,,118603,282,192,192,https://ajkerdeal.com:443/customercomplain.aspx,2013,0,1235
1648016041785,2013,Complain & Suggestion-0,301,Moved Permanently,Thread Group 1-53,text,true,,363,139,192,192,http://ajkerdeal.com/customercomplain.aspx,2013,0,1235
1648016043799,8897,Complain & Suggestion-1,200,OK,Thread Group 1-53,text,true,,118240,143,192,192,https://ajkerdeal.com:443/customercomplain.aspx,1344,0,630
1648016044772,8026,Refund Policy,200,OK,Thread Group 1-55,text,true,,112011,274,192,192,https://ajkerdeal.com:443/refundpolicy.aspx,202,0,0
1648016044772,202,Refund Policy-0,301,Moved Permanently,Thread Group 1-55,text,true,,359,135,192,192,http://ajkerdeal.com/refundpolicy.aspx,202,0,0
1648016044974,7824,Refund Policy-1,200,OK,Thread Group 1-55,text,true,,111652,139,192,192,https://ajkerdeal.com:443/refundpolicy.aspx,464,0,0
1648016044317,8607,Complain & Suggestion,200,OK,Thread Group 1-37,text,true,,118603,282,191,191,https://ajkerdeal.com:443/customercomplain.aspx,910,0,198
1648016044317,911,Complain & Suggestion-0,301,Moved Permanently,Thread Group 1-37,text,true,,363,139,191,191,http://ajkerdeal.com/customercomplain.aspx,910,0,198
1648016045228,7696,Complain & Suggestion-1,200,OK,Thread Group 1-37,text,true,,118240,143,191,191,https://ajkerdeal.com:443/customercomplain.aspx,2628,0,873
1648016045518,7438,Refund Policy,200,OK,Thread Group 1-93,text,true,,112011,274,191,191,https://ajkerdeal.com:443/refundpolicy.aspx,240,0,0
1648016045518,240,Refund Policy-0,301,Moved Permanently,Thread Group 1-93,text,true,,359,135,191,191,http://ajkerdeal.com/refundpolicy.aspx,240,0,0
1648016045758,7198,Refund Policy-1,200,OK,Thread Group 1-93,text,true,,111652,139,191,191,https://ajkerdeal.com:443/refundpolicy.aspx,430,0,0
1648016021419,31609,Merchant Corner,200,OK,Thread Group 1-97,text,true,,50890,128,190,190,http://corporate.ajkerdeal.com/,1086,0,285
1648016042693,10358,Refund Policy,200,OK,Thread Group 1-157,text,true,,112011,274,190,190,https://ajkerdeal.com:443/refundpolicy.aspx,760,0,0
1648016042693,760,Refund Policy-0,301,Moved Permanently,Thread Group 1-157,text,true,,359,135,190,190,http://ajkerdeal.com/refundpolicy.aspx,760,0,0
1648016043454,9597,Refund Policy-1,200,OK,Thread Group 1-157,text,true,,111652,139,190,190,https://ajkerdeal.com:443/refundpolicy.aspx,1824,0,0
1648016041469,11660,Complain & Suggestion,200,OK,Thread Group 1-124,text,true,,118603,282,189,189,https://ajkerdeal.com:443/customercomplain.aspx,555,0,259
1648016041469,555,Complain & Suggestion-0,301,Moved Permanently,Thread Group 1-124,text,true,,363,139,189,189,http://ajkerdeal.com/customercomplain.aspx,555,0,259
1648016042025,11104,Complain & Suggestion-1,200,OK,Thread Group 1-124,text,true,,118240,143,189,189,https://ajkerdeal.com:443/customercomplain.aspx,3624,0,1499
1648016028950,24207,Complain & Suggestion,200,OK,Thread Group 1-178,text,true,,118603,282,189,189,https://ajkerdeal.com:443/customercomplain.aspx,414,0,191
1648016028950,414,Complain & Suggestion-0,301,Moved Permanently,Thread Group 1-178,text,true,,363,139,189,189,http://ajkerdeal.com/customercomplain.aspx,414,0,191
1648016029365,23792,Complain & Suggestion-1,200,OK,Thread Group 1-178,text,true,,118240,143,189,189,https://ajkerdeal.com:443/customercomplain.aspx,1934,0,1746
1648016021696,31622,Merchant Corner,200,OK,Thread Group 1-151,text,true,,50890,128,189,189,http://corporate.ajkerdeal.com/,2573,0,295
1648016021906,31539,Merchant Corner,200,OK,Thread Group 1-199,text,true,,50890,128,189,189,http://corporate.ajkerdeal.com/,4277,0,3474
1648016035913,18039,Complain & Suggestion,200,OK,Thread Group 1-29,text,true,,118603,282,189,189,https://ajkerdeal.com:443/customercomplain.aspx,468,0,238
1648016035913,468,Complain & Suggestion-0,301,Moved Permanently,Thread Group 1-29,text,true,,363,139,189,189,http://ajkerdeal.com/customercomplain.aspx,468,0,238
1648016036382,17570,Complain & Suggestion-1,200,OK,Thread Group 1-29,text,true,,118240,143,189,189,https://ajkerdeal.com:443/customercomplain.aspx,2652,0,2143
1648016046310,8034,Complain & Suggestion,200,OK,Thread Group 1-20,text,true,,118603,282,189,189,https://ajkerdeal.com:443/customercomplain.aspx,3208,0,2619
1648016046310,3209,Complain & Suggestion-0,301,Moved Permanently,Thread Group 1-20,text,true,,363,139,189,189,http://ajkerdeal.com/customercomplain.aspx,3208,0,2619
1648016049520,4824,Complain & Suggestion-1,200,OK,Thread Group 1-20,text,true,,118240,143,189,189,https://ajkerdeal.com:443/customercomplain.aspx,846,0,632
1648016046101,8405,Refund Policy,200,OK,Thread Group 1-83,text,true,,112011,274,189,189,https://ajkerdeal.com:443/refundpolicy.aspx,208,0,0
1648016046101,208,Refund Policy-0,301,Moved Permanently,Thread Group 1-83,text,true,,359,135,189,189,http://ajkerdeal.com/refundpolicy.aspx,208,0,0
1648016046310,8196,Refund Policy-1,200,OK,Thread Group 1-83,text,true,,111652,139,189,189,https://ajkerdeal.com:443/refundpolicy.aspx,286,0,0
1648016030801,24122,Complain & Suggestion,200,OK,Thread Group 1-94,text,true,,118603,282,188,188,https://ajkerdeal.com:443/customercomplain.aspx,387,0,188
1648016030801,387,Complain & Suggestion-0,301,Moved Permanently,Thread Group 1-94,text,true,,363,139,188,188,http://ajkerdeal.com/customercomplain.aspx,387,0,188
1648016031190,23733,Complain & Suggestion-1,200,OK,Thread Group 1-94,text,true,,118240,143,188,188,https://ajkerdeal.com:443/customercomplain.aspx,3137,0,1750
1648016032520,22642,Complain & Suggestion,200,OK,Thread Group 1-85,text,true,,118603,282,188,188,https://ajkerdeal.com:443/customercomplain.aspx,376,0,189
1648016032520,377,Complain & Suggestion-0,301,Moved Permanently,Thread Group 1-85,text,true,,363,139,188,188,http://ajkerdeal.com/customercomplain.aspx,376,0,189
1648016032898,22264,Complain & Suggestion-1,200,OK,Thread Group 1-85,text,true,,118240,143,188,188,https://ajkerdeal.com:443/customercomplain.aspx,1449,0,1260
1648016029252,26180,Complain & Suggestion,200,OK,Thread Group 1-47,text,true,,118603,282,188,188,https://ajkerdeal.com:443/customercomplain.aspx,358,0,179
1648016029252,358,Complain & Suggestion-0,301,Moved Permanently,Thread Group 1-47,text,true,,363,139,188,188,http://ajkerdeal.com/customercomplain.aspx,358,0,179
1648016029610,25822,Complain & Suggestion-1,200,OK,Thread Group 1-47,text,true,,118240,143,188,188,https://ajkerdeal.com:443/customercomplain.aspx,4876,0,2818
1648016039935,15586,Complain & Suggestion,200,OK,Thread Group 1-129,text,true,,118603,282,188,188,https://ajkerdeal.com:443/customercomplain.aspx,851,0,195
1648016039935,851,Complain & Suggestion-0,301,Moved Permanently,Thread Group 1-129,text,true,,363,139,188,188,http://ajkerdeal.com/customercomplain.aspx,851,0,195
1648016040787,14734,Complain & Suggestion-1,200,OK,Thread Group 1-129,text,true,,118240,143,188,188,https://ajkerdeal.com:443/customercomplain.aspx,3641,0,810
1648016037459,18116,Complain & Suggestion,200,OK,Thread Group 1-170,text,true,,118603,282,188,188,https://ajkerdeal.com:443/customercomplain.aspx,2693,0,2499
1648016037459,2693,Complain & Suggestion-0,301,Moved Permanently,Thread Group 1-170,text,true,,363,139,188,188,http://ajkerdeal.com/customercomplain.aspx,2693,0,2499
1648016040155,15420,Complain & Suggestion-1,200,OK,Thread Group 1-170,text,true,,118240,143,188,188,https://ajkerdeal.com:443/customercomplain.aspx,4170,0,2545
1648016046189,9454,Refund Policy,200,OK,Thread Group 1-135,text,true,,112011,274,188,188,https://ajkerdeal.com:443/refundpolicy.aspx,213,0,0
1648016046189,213,Refund Policy-0,301,Moved Permanently,Thread Group 1-135,text,true,,359,135,188,188,http://ajkerdeal.com/refundpolicy.aspx,213,0,0
1648016046403,9240,Refund Policy-1,200,OK,Thread Group 1-135,text,true,,111652,139,188,188,https://ajkerdeal.com:443/refundpolicy.aspx,1300,0,0
1648016034238,21422,Refund Policy,200,OK,Thread Group 1-177,text,true,,112011,274,187,187,https://ajkerdeal.com:443/refundpolicy.aspx,684,0,0
1648016034238,684,Refund Policy-0,301,Moved Permanently,Thread Group 1-177,text,true,,359,135,187,187,http://ajkerdeal.com/refundpolicy.aspx,684,0,0
1648016034922,20738,Refund Policy-1,200,OK,Thread Group 1-177,text,true,,111652,139,187,187,https://ajkerdeal.com:443/refundpolicy.aspx,1241,0,0
1648016037011,18710,Refund Policy,200,OK,Thread Group 1-58,text,true,,112011,274,186,186,https://ajkerdeal.com:443/refundpolicy.aspx,192,0,0
1648016037011,192,Refund Policy-0,301,Moved Permanently,Thread Group 1-58,text,true,,359,135,186,186,http://ajkerdeal.com/refundpolicy.aspx,192,0,0
1648016037203,18518,Refund Policy-1,200,OK,Thread Group 1-58,text,true,,111652,139,186,186,https://ajkerdeal.com:443/refundpolicy.aspx,1585,0,0
1648016047789,7932,Refund Policy,200,OK,Thread Group 1-200,text,true,,112011,274,186,186,https://ajkerdeal.com:443/refundpolicy.aspx,220,0,0
1648016047789,220,Refund Policy-0,301,Moved Permanently,Thread Group 1-200,text,true,,359,135,186,186,http://ajkerdeal.com/refundpolicy.aspx,220,0,0
1648016048009,7712,Refund Policy-1,200,OK,Thread Group 1-200,text,true,,111652,139,186,186,https://ajkerdeal.com:443/refundpolicy.aspx,294,0,0
1648016048087,7777,Refund Policy,200,OK,Thread Group 1-16,text,true,,112011,274,184,184,https://ajkerdeal.com:443/refundpolicy.aspx,777,0,0
1648016048087,777,Refund Policy-0,301,Moved Permanently,Thread Group 1-16,text,true,,359,135,184,184,http://ajkerdeal.com/refundpolicy.aspx,777,0,0
1648016048864,7000,Refund Policy-1,200,OK,Thread Group 1-16,text,true,,111652,139,184,184,https://ajkerdeal.com:443/refundpolicy.aspx,681,0,0
1648016047926,7952,Refund Policy,200,OK,Thread Group 1-9,text,true,,112011,274,183,183,https://ajkerdeal.com:443/refundpolicy.aspx,205,0,0
1648016047926,205,Refund Policy-0,301,Moved Permanently,Thread Group 1-9,text,true,,359,135,183,183,http://ajkerdeal.com/refundpolicy.aspx,205,0,0
1648016048132,7746,Refund Policy-1,200,OK,Thread Group 1-9,text,true,,111652,139,183,183,https://ajkerdeal.com:443/refundpolicy.aspx,1179,0,0
1648016043798,12131,Refund Policy,200,OK,Thread Group 1-62,text,true,,112011,274,182,182,https://ajkerdeal.com:443/refundpolicy.aspx,246,0,0
1648016043798,246,Refund Policy-0,301,Moved Permanently,Thread Group 1-62,text,true,,359,135,182,182,http://ajkerdeal.com/refundpolicy.aspx,246,0,0
1648016044044,11885,Refund Policy-1,200,OK,Thread Group 1-62,text,true,,111652,139,182,182,https://ajkerdeal.com:443/refundpolicy.aspx,485,0,0
1648016030424,25525,Complain & Suggestion,200,OK,Thread Group 1-154,text,true,,118603,282,181,181,https://ajkerdeal.com:443/customercomplain.aspx,861,0,188
1648016030424,861,Complain & Suggestion-0,301,Moved Permanently,Thread Group 1-154,text,true,,363,139,181,181,http://ajkerdeal.com/customercomplain.aspx,861,0,188
1648016031287,24662,Complain & Suggestion-1,200,OK,Thread Group 1-154,text,true,,118240,143,181,181,https://ajkerdeal.com:443/customercomplain.aspx,2085,0,1718
1648016021569,34720,Merchant Corner,200,OK,Thread Group 1-132,text,true,,50890,128,181,181,http://corporate.ajkerdeal.com/,5156,0,304
1648016041347,15090,Refund Policy,200,OK,Thread Group 1-138,text,true,,112011,274,181,181,https://ajkerdeal.com:443/refundpolicy.aspx,756,0,0
1648016041347,756,Refund Policy-0,301,Moved Permanently,Thread Group 1-138,text,true,,359,135,181,181,http://ajkerdeal.com/refundpolicy.aspx,756,0,0
1648016042103,14334,Refund Policy-1,200,OK,Thread Group 1-138,text,true,,111652,139,181,181,https://ajkerdeal.com:443/refundpolicy.aspx,581,0,0
1648016037561,19078,Complain & Suggestion,200,OK,Thread Group 1-175,text,true,,118603,282,180,180,https://ajkerdeal.com:443/customercomplain.aspx,2395,0,2188
1648016037561,2395,Complain & Suggestion-0,301,Moved Permanently,Thread Group 1-175,text,true,,363,139,180,180,http://ajkerdeal.com/customercomplain.aspx,2395,0,2188
1648016039957,16682,Complain & Suggestion-1,200,OK,Thread Group 1-175,text,true,,118240,143,180,180,https://ajkerdeal.com:443/customercomplain.aspx,7582,0,5553
1648016036311,20328,Refund Policy,200,OK,Thread Group 1-155,text,true,,112011,274,180,180,https://ajkerdeal.com:443/refundpolicy.aspx,352,0,0
1648016036311,352,Refund Policy-0,301,Moved Permanently,Thread Group 1-155,text,true,,359,135,180,180,http://ajkerdeal.com/refundpolicy.aspx,352,0,0
1648016036664,19975,Refund Policy-1,200,OK,Thread Group 1-155,text,true,,111652,139,180,180,https://ajkerdeal.com:443/refundpolicy.aspx,4525,0,0
1648016033544,23191,Complain & Suggestion,200,OK,Thread Group 1-164,text,true,,118603,282,179,179,https://ajkerdeal.com:443/customercomplain.aspx,820,0,179
1648016033544,820,Complain & Suggestion-0,301,Moved Permanently,Thread Group 1-164,text,true,,363,139,179,179,http://ajkerdeal.com/customercomplain.aspx,820,0,179
1648016034365,22370,Complain & Suggestion-1,200,OK,Thread Group 1-164,text,true,,118240,143,179,179,https://ajkerdeal.com:443/customercomplain.aspx,2513,0,560
1648016035905,20979,Complain & Suggestion,200,OK,Thread Group 1-27,text,true,,118603,282,179,179,https://ajkerdeal.com:443/customercomplain.aspx,942,0,246
1648016035905,942,Complain & Suggestion-0,301,Moved Permanently,Thread Group 1-27,text,true,,363,139,179,179,http://ajkerdeal.com/customercomplain.aspx,942,0,246
1648016036848,20036,Complain & Suggestion-1,200,OK,Thread Group 1-27,text,true,,118240,143,179,179,https://ajkerdeal.com:443/customercomplain.aspx,2773,0,1159
1648016044576,12422,Refund Policy,200,OK,Thread Group 1-54,text,true,,112011,274,179,179,https://ajkerdeal.com:443/refundpolicy.aspx,231,0,0
1648016044576,231,Refund Policy-0,301,Moved Permanently,Thread Group 1-54,text,true,,359,135,179,179,http://ajkerdeal.com/refundpolicy.aspx,231,0,0
1648016044807,12191,Refund Policy-1,200,OK,Thread Group 1-54,text,true,,111652,139,179,179,https://ajkerdeal.com:443/refundpolicy.aspx,2790,0,0
1648016034103,23263,Complain & Suggestion,200,OK,Thread Group 1-67,text,true,,118603,282,178,178,https://ajkerdeal.com:443/customercomplain.aspx,371,0,183
1648016034103,371,Complain & Suggestion-0,301,Moved Permanently,Thread Group 1-67,text,true,,363,139,178,178,http://ajkerdeal.com/customercomplain.aspx,371,0,183
1648016034475,22891,Complain & Suggestion-1,200,OK,Thread Group 1-67,text,true,,118240,143,178,178,https://ajkerdeal.com:443/customercomplain.aspx,2424,0,1862
1648016038119,19333,Refund Policy,200,OK,Thread Group 1-49,text,true,,112011,274,178,178,https://ajkerdeal.com:443/refundpolicy.aspx,216,0,0
1648016038119,216,Refund Policy-0,301,Moved Permanently,Thread Group 1-49,text,true,,359,135,178,178,http://ajkerdeal.com/refundpolicy.aspx,216,0,0
1648016038335,19117,Refund Policy-1,200,OK,Thread Group 1-49,text,true,,111652,139,178,178,https://ajkerdeal.com:443/refundpolicy.aspx,984,0,0
1648016042694,14869,Complain & Suggestion,200,OK,Thread Group 1-192,text,true,,118603,282,177,177,https://ajkerdeal.com:443/customercomplain.aspx,1980,0,1254
1648016042694,1980,Complain & Suggestion-0,301,Moved Permanently,Thread Group 1-192,text,true,,363,139,177,177,http://ajkerdeal.com/customercomplain.aspx,1980,0,1254
1648016044674,12889,Complain & Suggestion-1,200,OK,Thread Group 1-192,text,true,,118240,143,177,177,https://ajkerdeal.com:443/customercomplain.aspx,1981,0,1766
1648016044534,13030,Complain & Suggestion,200,OK,Thread Group 1-142,text,true,,118603,282,177,177,https://ajkerdeal.com:443/customercomplain.aspx,437,0,237
1648016044534,437,Complain & Suggestion-0,301,Moved Permanently,Thread Group 1-142,text,true,,363,139,177,177,http://ajkerdeal.com/customercomplain.aspx,437,0,237
1648016044973,12591,Complain & Suggestion-1,200,OK,Thread Group 1-142,text,true,,118240,143,177,177,https://ajkerdeal.com:443/customercomplain.aspx,5991,0,3858
1648016036669,20938,Complain & Suggestion,200,OK,Thread Group 1-183,text,true,,118603,282,177,177,https://ajkerdeal.com:443/customercomplain.aspx,1411,0,1204
1648016036669,1411,Complain & Suggestion-0,301,Moved Permanently,Thread Group 1-183,text,true,,363,139,177,177,http://ajkerdeal.com/customercomplain.aspx,1411,0,1204
1648016038081,19526,Complain & Suggestion-1,200,OK,Thread Group 1-183,text,true,,118240,143,177,177,https://ajkerdeal.com:443/customercomplain.aspx,2912,0,2141
1648016033748,23862,Complain & Suggestion,200,OK,Thread Group 1-140,text,true,,118603,282,177,177,https://ajkerdeal.com:443/customercomplain.aspx,360,0,174
1648016033748,360,Complain & Suggestion-0,301,Moved Permanently,Thread Group 1-140,text,true,,363,139,177,177,http://ajkerdeal.com/customercomplain.aspx,360,0,174
1648016034110,23500,Complain & Suggestion-1,200,OK,Thread Group 1-140,text,true,,118240,143,177,177,https://ajkerdeal.com:443/customercomplain.aspx,3041,0,1895
1648016031725,26253,Complain & Suggestion,200,OK,Thread Group 1-161,text,true,,118603,282,177,177,https://ajkerdeal.com:443/customercomplain.aspx,852,0,190
1648016031725,852,Complain & Suggestion-0,301,Moved Permanently,Thread Group 1-161,text,true,,363,139,177,177,http://ajkerdeal.com/customercomplain.aspx,852,0,190
1648016032578,25400,Complain & Suggestion-1,200,OK,Thread Group 1-161,text,true,,118240,143,177,177,https://ajkerdeal.com:443/customercomplain.aspx,4502,0,2185
1648016035595,22425,Complain & Suggestion,200,OK,Thread Group 1-73,text,true,,118603,282,177,177,https://ajkerdeal.com:443/customercomplain.aspx,570,0,323
1648016035595,570,Complain & Suggestion-0,301,Moved Permanently,Thread Group 1-73,text,true,,363,139,177,177,http://ajkerdeal.com/customercomplain.aspx,570,0,323
1648016036166,21854,Complain & Suggestion-1,200,OK,Thread Group 1-73,text,true,,118240,143,177,177,https://ajkerdeal.com:443/customercomplain.aspx,4486,0,936
1648016031697,26503,Complain & Suggestion,200,OK,Thread Group 1-7,text,true,,118603,282,177,177,https://ajkerdeal.com:443/customercomplain.aspx,847,0,186
1648016035149,23051,Complain & Suggestion,200,OK,Thread Group 1-61,text,true,,118603,282,177,177,https://ajkerdeal.com:443/customercomplain.aspx,1728,0,1196
1648016031697,847,Complain & Suggestion-0,301,Moved Permanently,Thread Group 1-7,text,true,,363,139,177,177,http://ajkerdeal.com/customercomplain.aspx,847,0,186
1648016035149,1728,Complain & Suggestion-0,301,Moved Permanently,Thread Group 1-61,text,true,,363,139,177,177,http://ajkerdeal.com/customercomplain.aspx,1728,0,1196
1648016032546,25654,Complain & Suggestion-1,200,OK,Thread Group 1-7,text,true,,118240,143,177,177,https://ajkerdeal.com:443/customercomplain.aspx,3111,0,1785
1648016036878,21322,Complain & Suggestion-1,200,OK,Thread Group 1-61,text,true,,118240,143,177,177,https://ajkerdeal.com:443/customercomplain.aspx,3686,0,3253
1648016021175,37170,Merchant Corner,200,OK,Thread Group 1-13,text,true,,50890,128,177,177,http://corporate.ajkerdeal.com/,3048,0,442
1648016031812,26792,Complain & Suggestion,200,OK,Thread Group 1-101,text,true,,118603,282,177,177,https://ajkerdeal.com:443/customercomplain.aspx,356,0,174
1648016031812,356,Complain & Suggestion-0,301,Moved Permanently,Thread Group 1-101,text,true,,363,139,177,177,http://ajkerdeal.com/customercomplain.aspx,356,0,174
1648016032169,26435,Complain & Suggestion-1,200,OK,Thread Group 1-101,text,true,,118240,143,177,177,https://ajkerdeal.com:443/customercomplain.aspx,2218,0,2031
1648016021267,37542,Merchant Corner,200,OK,Thread Group 1-52,text,true,,50890,128,177,177,http://corporate.ajkerdeal.com/,1223,0,351
1648016039199,19732,Complain & Suggestion,200,OK,Thread Group 1-134,text,true,,118603,282,177,177,https://ajkerdeal.com:443/customercomplain.aspx,922,0,208
1648016039199,922,Complain & Suggestion-0,301,Moved Permanently,Thread Group 1-134,text,true,,363,139,177,177,http://ajkerdeal.com/customercomplain.aspx,922,0,208
1648016040122,18809,Complain & Suggestion-1,200,OK,Thread Group 1-134,text,true,,118240,143,177,177,https://ajkerdeal.com:443/customercomplain.aspx,4744,0,2578
1648016021177,37781,Merchant Corner,200,OK,Thread Group 1-26,text,true,,50890,128,177,177,http://corporate.ajkerdeal.com/,3046,0,440
1648016021180,37813,Merchant Corner,200,OK,Thread Group 1-15,text,true,,50890,128,177,177,http://corporate.ajkerdeal.com/,3043,0,437
1648016050879,8430,Refund Policy,200,OK,Thread Group 1-5,text,true,,112011,274,177,177,https://ajkerdeal.com:443/refundpolicy.aspx,196,0,0
1648016050879,196,Refund Policy-0,301,Moved Permanently,Thread Group 1-5,text,true,,359,135,177,177,http://ajkerdeal.com/refundpolicy.aspx,196,0,0
1648016051075,8234,Refund Policy-1,200,OK,Thread Group 1-5,text,true,,111652,139,177,177,https://ajkerdeal.com:443/refundpolicy.aspx,758,0,0
1648016042170,17156,Complain & Suggestion,200,OK,Thread Group 1-172,text,true,,118603,282,176,176,https://ajkerdeal.com:443/customercomplain.aspx,1420,0,1226
1648016042170,1420,Complain & Suggestion-0,301,Moved Permanently,Thread Group 1-172,text,true,,363,139,176,176,http://ajkerdeal.com/customercomplain.aspx,1420,0,1226
1648016043591,15735,Complain & Suggestion-1,200,OK,Thread Group 1-172,text,true,,118240,143,176,176,https://ajkerdeal.com:443/customercomplain.aspx,2444,0,726
1648016034338,25018,Complain & Suggestion,200,OK,Thread Group 1-23,text,true,,118603,282,176,176,https://ajkerdeal.com:443/customercomplain.aspx,372,0,183
1648016034338,372,Complain & Suggestion-0,301,Moved Permanently,Thread Group 1-23,text,true,,363,139,176,176,http://ajkerdeal.com/customercomplain.aspx,372,0,183
1648016034711,24645,Complain & Suggestion-1,200,OK,Thread Group 1-23,text,true,,118240,143,176,176,https://ajkerdeal.com:443/customercomplain.aspx,6909,0,1441
1648016042171,17185,Complain & Suggestion,200,OK,Thread Group 1-91,text,true,,118603,282,176,176,https://ajkerdeal.com:443/customercomplain.aspx,1763,0,1182
1648016042171,1763,Complain & Suggestion-0,301,Moved Permanently,Thread Group 1-91,text,true,,363,139,176,176,http://ajkerdeal.com/customercomplain.aspx,1763,0,1182
1648016043935,15421,Complain & Suggestion-1,200,OK,Thread Group 1-91,text,true,,118240,143,176,176,https://ajkerdeal.com:443/customercomplain.aspx,4126,0,2894
1648016034201,25270,Complain & Suggestion,200,OK,Thread Group 1-66,text,true,,118603,282,176,176,https://ajkerdeal.com:443/customercomplain.aspx,373,0,183
1648016034201,373,Complain & Suggestion-0,301,Moved Permanently,Thread Group 1-66,text,true,,363,139,176,176,http://ajkerdeal.com/customercomplain.aspx,373,0,183
1648016034575,24896,Complain & Suggestion-1,200,OK,Thread Group 1-66,text,true,,118240,143,176,176,https://ajkerdeal.com:443/customercomplain.aspx,2525,0,658
1648016044104,15413,Complain & Suggestion,200,OK,Thread Group 1-63,text,true,,118603,282,176,176,https://ajkerdeal.com:443/customercomplain.aspx,407,0,212
1648016044104,407,Complain & Suggestion-0,301,Moved Permanently,Thread Group 1-63,text,true,,363,139,176,176,http://ajkerdeal.com/customercomplain.aspx,407,0,212
1648016044512,15005,Complain & Suggestion-1,200,OK,Thread Group 1-63,text,true,,118240,143,176,176,https://ajkerdeal.com:443/customercomplain.aspx,1041,0,789
1648016044679,14881,Complain & Suggestion,200,OK,Thread Group 1-160,text,true,,118603,282,176,176,https://ajkerdeal.com:443/customercomplain.aspx,886,0,205
1648016044679,886,Complain & Suggestion-0,301,Moved Permanently,Thread Group 1-160,text,true,,363,139,176,176,http://ajkerdeal.com/customercomplain.aspx,886,0,205
1648016045566,13994,Complain & Suggestion-1,200,OK,Thread Group 1-160,text,true,,118240,143,176,176,https://ajkerdeal.com:443/customercomplain.aspx,7047,0,3247
1648016031165,28510,Complain & Suggestion,200,OK,Thread Group 1-30,text,true,,118603,282,176,176,https://ajkerdeal.com:443/customercomplain.aspx,840,0,189
1648016031165,840,Complain & Suggestion-0,301,Moved Permanently,Thread Group 1-30,text,true,,363,139,176,176,http://ajkerdeal.com/customercomplain.aspx,840,0,189
1648016032007,27668,Complain & Suggestion-1,200,OK,Thread Group 1-30,text,true,,118240,143,176,176,https://ajkerdeal.com:443/customercomplain.aspx,806,0,606
1648016052924,7242,Refund Policy,200,OK,Thread Group 1-37,text,true,,112011,274,176,176,https://ajkerdeal.com:443/refundpolicy.aspx,206,0,0
1648016052924,206,Refund Policy-0,301,Moved Permanently,Thread Group 1-37,text,true,,359,135,176,176,http://ajkerdeal.com/refundpolicy.aspx,206,0,0
1648016053130,7036,Refund Policy-1,200,OK,Thread Group 1-37,text,true,,111652,139,176,176,https://ajkerdeal.com:443/refundpolicy.aspx,1114,0,0
1648016021176,39755,Merchant Corner,200,OK,Thread Group 1-32,text,true,,50890,128,175,175,http://corporate.ajkerdeal.com/,1313,0,412
1648016021816,39301,Merchant Corner,200,OK,Thread Group 1-181,text,true,,50890,128,175,175,http://corporate.ajkerdeal.com/,1080,0,272
1648016037039,24384,Complain & Suggestion,200,OK,Thread Group 1-56,text,true,,118603,282,175,175,https://ajkerdeal.com:443/customercomplain.aspx,1018,0,214
1648016037039,1018,Complain & Suggestion-0,301,Moved Permanently,Thread Group 1-56,text,true,,363,139,175,175,http://ajkerdeal.com/customercomplain.aspx,1018,0,214
1648016038058,23365,Complain & Suggestion-1,200,OK,Thread Group 1-56,text,true,,118240,143,175,175,https://ajkerdeal.com:443/customercomplain.aspx,3793,0,2820
1648016040233,21252,Complain & Suggestion,200,OK,Thread Group 1-3,text,true,,118603,282,175,175,https://ajkerdeal.com:443/customercomplain.aspx,423,0,200
1648016040233,423,Complain & Suggestion-0,301,Moved Permanently,Thread Group 1-3,text,true,,363,139,175,175,http://ajkerdeal.com/customercomplain.aspx,423,0,200
1648016040658,20827,Complain & Suggestion-1,200,OK,Thread Group 1-3,text,true,,118240,143,175,175,https://ajkerdeal.com:443/customercomplain.aspx,6367,0,3667
